Cohort,Business Name,Reporting Month,Monthly Sales (R),Monthly Net Profit,Total Jobs,Female Jobs,Youth Jobs,Educ Jobs Total,Educ Jobs Female,Total Subscribers Students,Total Subscribers Teachers,New Subscribers Students,New Subscribers Teachers,Community Learners,Community Educators,Active Students,Active Teachers,Female Students,Female Teachers,Rural Students,Rural Teachers,Disability Students,Disability Teachers,Total Schools,SA Schools,Q1-3 Schools,Grants Value,Grant Funder,Income Statement,Created Time
Cohort 2,Mindjoy,January 2025 (Due 15 Feb 2025),136631.0,-524275.0,7.0,2.0,4.0,0,0,18635,252,3165,111,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,47.0,27,0.0,0.0,,,2025-02-24T14:04:04.000Z
Cohort 2,RoboSTEAM,January 2026 (Due 15 February 2026),82136.0,36881.0,4.0,4.0,3.0,0,0,32967,630,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,98.0,98,68.0,0.0,,,2026-02-19T12:41:45.000Z
Cohort 2,Global Teachers Institute,August 2025 (Due 15 November 2025),89250.0,-721741.0,11.0,8.0,6.0,0,0,155,16,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-11-07T03:56:43.000Z
Cohort 2,Grow ECD,October 2025 (Due 15 November 2025),2123973.0,81952.0,47.0,39.0,16.0,0,0,148477,6002,2947,430,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4564.0,4564,4564.0,0.0,,,2025-11-14T13:25:03.000Z
Cohort 2,Reach Trust,November 2024 (Due 15 Feb 2025),755366.0,-143632.0,15.0,12.0,6.0,0,0,143950,5182,950,38,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5758.0,5758,4606.0,0.0,,,2025-02-24T13:58:41.000Z
Cohort 2,Mindjoy,May 2025 (Due 15 August 2025),47688.0,-2427738.0,8.0,2.0,6.0,0,0,29382,138,1923,268,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,53.0,33,0.0,0.0,,,2025-08-15T12:21:41.000Z
Cohort 2,EcoLabs,August 2025 (Due 15 November 2025),1100345.0,447107.0,44.0,20.0,44.0,0,0,3100,0,40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,73.0,73,73.0,0.0,,,2025-11-14T21:34:28.000Z
Cohort 2,Grow ECD,February 2025 (Due 15 May 2025),2059779.0,394067.0,39.0,30.0,12.0,0,0,73622,4000,6731,607,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3002.0,3002,3002.0,0.0,,,2025-05-15T09:37:19.000Z
Cohort 2,Grow ECD,January 2026 (Due 15 February 2026),1848046.0,-931.0,48.0,40.0,17.0,0,0,143137,5551,6938,862,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4231.0,4231,4231.0,0.0,,,2026-02-19T00:13:28.000Z
Cohort 2,Fintr,December 2025 (Due 15 February 2026),52000.0,183591.12,3.0,1.0,3.0,0,0,370,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-04-02T10:41:45.000Z
Cohort 2,Book Village,December 2025 (Due 15 February 2026),232470.08,108372.1,14.0,13.0,13.0,0,0,950,19,0,10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,7,7.0,0.0,,,2026-02-14T11:35:52.000Z
Cohort 2,E-cubed,December 2025 (Due 15 February 2026),0.0,0.0,10.0,6.0,3.0,0,0,772916,819,449,180,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,22198.0,22198,18870.0,0.0,,,2026-02-19T12:06:30.000Z
Cohort 2,Mindjoy,January 2026 (Due 15 February 2026),2343779.0,578226.0,12.0,4.0,9.0,0,0,46084,57,2374,293,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,58.0,42,0.0,0.0,,,2026-02-16T11:50:05.000Z
Cohort 2,Mindjoy,March 2025 (Due 15 May 2025),353707.0,-622505.0,8.0,2.0,6.0,0,0,26306,146,1911,228,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,53.0,33,0.0,0.0,,,2025-05-20T12:32:15.000Z
Cohort 2,Reach Trust,January 2025 (Due 15 Feb 2025),2329791.0,764117.0,17.0,13.0,7.0,0,0,303125,10913,44300,1772,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-02-16T06:07:04.000Z
Cohort 2,Book Village,February 2025 (Due 15 May 2025),110700.0,-74496.52,10.0,10.0,9.0,0,0,1395,58,248,47,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,5,5.0,0.0,,,2025-05-16T12:31:12.000Z
Cohort 2,Fintr,November 2024 (Due 15 Feb 2025),26820.0,-193516.15,6.0,1.0,5.0,0,0,113,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-02-24T13:48:59.000Z
Cohort 2,Vambo AI,May 2025 (Due 15 August 2025),61902.0,7539.0,5.0,3.0,4.0,0,0,20775,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-08-20T13:04:08.000Z
Cohort 2,E-cubed,April 2025 (Due 15 May 2025),0.0,0.0,9.0,7.0,4.0,0,0,373880,82,1235,465,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,18418.0,18418,15341.0,0.0,,,2025-05-16T11:24:38.000Z
Cohort 2,Book Village,January 2026 (Due 15 February 2026),116235.04,72360.33,14.0,13.0,13.0,0,0,1500,48,900,41,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,7,7.0,0.0,,,2026-02-14T11:59:41.000Z
Cohort 2,Book Village,May 2025 (Due 15 August 2025),149522.67,-49731.19,12.0,12.0,11.0,0,0,786,97,0,36,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,5,5.0,0.0,,,2025-08-28T10:47:33.000Z
Cohort 2,Mindjoy,September 2025 (Due 15 November 2025),454456.0,-814270.0,10.0,3.0,7.0,0,0,40166,148,2674,239,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,64.0,50,0.0,0.0,,,2025-11-14T14:49:43.000Z
Cohort 2,Ubuntu Education,June 2025 (Due 15 August 2025),25235.0,-16803.0,3.0,2.0,1.0,0,0,0,1148,0,79,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-09-02T12:21:40.000Z
Cohort 2,Vambo AI,September 2025 (Due 15 November 2025),42500.0,-22961.0,5.0,3.0,4.0,0,0,22000,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-11-21T08:52:45.000Z
Cohort 2,Mindjoy,April 2025 (Due 15 May 2025),274320.0,-733284.0,8.0,2.0,6.0,0,0,27453,43,1145,103,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,53.0,33,0.0,0.0,,,2025-05-20T12:35:06.000Z
Cohort 2,SOCO_ED,December 2025 (Due 15 February 2026),0.0,-256043.72,16.0,8.0,8.0,0,0,27253,0,14,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,0.0,0.0,,,2026-02-16T13:16:26.000Z
Cohort 2,SOCO_ED,June 2025 (Due 15 August 2025),338303.0,-177327.9,16.0,8.0,8.0,0,0,26560,0,112,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4835.0,4835,18.0,0.0,,,2025-08-21T13:54:34.000Z
Cohort 2,Mindjoy,February 2025 (Due 15 May 2025),493223.0,-310837.0,9.0,2.0,6.0,0,0,24405,166,5924,361,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,49.0,29,0.0,0.0,,,2025-05-20T12:28:20.000Z
Cohort 2,Book Village,April 2025 (Due 15 May 2025),110700.0,-75165.62,11.0,11.0,10.0,0,0,1395,87,0,44,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,5,5.0,0.0,,,2025-05-16T14:34:37.000Z
Cohort 2,EcoLabs,May 2025 (Due 15 August 2025),712843.0,305605.0,44.0,20.0,44.0,0,0,2856,0,216,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,68.0,68,68.0,0.0,,,2025-08-26T04:53:22.000Z
Cohort 2,RoboSTEAM,February 2025 (Due 15 May 2025),0.0,-149509.68,4.0,3.0,3.0,0,0,33261,919,334,9,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,137.0,137,100.0,0.0,,,2025-05-20T20:18:50.000Z
Cohort 2,Grow ECD,November 2024 (Due 15 Feb 2025),1852637.0,127493.0,42.0,31.0,9.0,0,0,71905,4135,1170,342,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3122.0,3122,3122.0,0.0,,,2025-02-24T14:08:29.000Z
Cohort 2,Grow ECD,January 2025 (Due 15 Feb 2025),1917421.0,267032.0,39.0,30.0,9.0,0,0,69298,3736,4455,436,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2806.0,2806,2806.0,0.0,,,2025-02-24T14:07:52.000Z
Cohort 2,RoboSTEAM,March 2025 (Due 15 May 2025),71393.5,-2542.24,4.0,3.0,3.0,0,0,33459,927,198,8,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,138.0,138,101.0,0.0,,,2025-05-20T20:25:35.000Z
Cohort 2,Global Teachers Institute,March 2025 (Due 15 May 2025),75078.0,-648714.0,12.0,9.0,5.0,0,0,135,17,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,81.0,81,49.0,0.0,,,2025-05-15T09:36:19.000Z
Cohort 2,Global Teachers Institute,April 2025 (Due 15 May 2025),1654507.0,904551.0,13.0,10.0,6.0,0,0,130,18,49,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,80.0,80,48.0,0.0,,,2025-05-15T09:36:34.000Z
Cohort 2,EcoLabs,November 2024 (Due 15 Feb 2025),540000.0,152762.0,26.0,11.0,26.0,0,0,1132,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,58.0,58,58.0,0.0,,,2025-02-24T13:47:24.000Z
Cohort 2,E-cubed,July 2025 (Due 15 August 2025),0.0,0.0,9.0,7.0,4.0,0,0,523899,2096,106547,4713,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,21178.0,21178,17822.0,0.0,,,2025-08-25T09:38:10.000Z
Cohort 2,Global Teachers Institute,May 2025 (Due 15 August 2025),1507397.0,520155.0,12.0,9.0,6.0,0,0,176,16,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,80.0,80,48.0,0.0,,,2025-08-06T13:39:52.000Z
Cohort 2,EcoLabs,January 2026 (Due 15 February 2026),1998012.0,938669.0,44.0,20.0,44.0,0,0,3782,0,1900,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,84.0,84,84.0,0.0,,,2026-02-16T16:37:02.000Z
Cohort 2,Fintr,January 2025 (Due 15 Feb 2025),88467.0,40728.38,4.0,1.0,3.0,0,0,370,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-02-17T07:37:49.000Z
Cohort 2,Ubuntu Education,December 2024 (Due 15 Feb 2025),0.0,-105610.0,3.0,2.0,1.0,0,0,0,1561,0,35,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-03-10T13:05:45.000Z
Cohort 2,SOCO_ED,October 2025 (Due 15 November 2025),342282.17,-80777.04,16.0,8.0,8.0,0,0,27219,0,67,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5177.0,5177,7.0,0.0,,,2025-11-17T13:15:58.000Z
Cohort 2,RoboSTEAM,August 2025 (Due 15 November 2025),52998.0,-10197.87,4.0,4.0,3.0,0,0,32967,930,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,98.0,98,68.0,0.0,,,2025-11-17T15:41:58.000Z
Cohort 2,EcoLabs,October 2025 (Due 15 November 2025),650788.0,174550.0,44.0,20.0,44.0,0,0,3160,0,40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,75.0,75,75.0,0.0,,,2025-11-14T22:46:43.000Z
Cohort 2,Mindjoy,July 2025 (Due 15 August 2025),232748.0,-1073318.0,8.0,2.0,6.0,0,0,33587,192,3375,260,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,58.0,36,0.0,0.0,,,2025-08-15T12:41:21.000Z
Cohort 2,SOCO_ED,November 2024 (Due 15 Feb 2025),214958.12,-188248.63,16.0,8.0,8.0,0,0,25057,0,331,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4258.0,4258,20.0,0.0,,,2025-02-27T08:02:12.000Z
Cohort 2,Mindjoy,December 2025 (Due 15 February 2026),982151.0,-735489.0,11.0,4.0,8.0,0,0,43678,50,192,36,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,52.0,41,0.0,0.0,,,2026-02-16T11:06:48.000Z
Cohort 2,Ubuntu Education,February 2025 (Due 15 May 2025),179.0,-69544.0,3.0,2.0,1.0,0,0,0,1206,0,73,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-05-21T16:30:50.000Z
Cohort 2,Ubuntu Education,January 2025 (Due 15 Feb 2025),0.0,-81157.77,3.0,2.0,1.0,0,0,0,1533,0,181,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-03-10T13:08:43.000Z
Cohort 2,Book Village,March 2025 (Due 15 May 2025),110700.0,-89756.59,11.0,11.0,10.0,0,0,1395,120,0,42,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,5,5.0,0.0,,,2025-05-16T13:05:51.000Z
Cohort 2,SOCO_ED,January 2025 (Due 15 Feb 2025),138844.0,-267916.36,16.0,8.0,8.0,0,0,25578,0,437,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4436.0,4436,13.0,0.0,,,2025-02-27T08:08:58.000Z
Cohort 2,SOCO_ED,April 2025 (Due 15 May 2025),315431.0,-77164.6,14.0,6.0,8.0,0,0,26310,0,223,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4731.0,4627,33.0,0.0,,,2025-05-20T09:19:22.000Z
Cohort 2,Vambo AI,April 2025 (Due 15 May 2025),56516.14,-3416.24,5.0,3.0,4.0,0,0,22775,0,2037,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-05-18T19:46:16.000Z
Cohort 2,RoboSTEAM,April 2025 (Due 15 May 2025),0.0,-1725.27,3.0,3.0,2.0,0,0,33796,951,337,10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,140.0,140,103.0,0.0,,,2025-05-20T20:34:03.000Z
Cohort 2,Vambo AI,December 2024 (Due 15 Feb 2025),35824.0,-24852.0,4.0,3.0,3.0,0,0,18546,0,211,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-02-25T17:41:12.000Z
Cohort 2,Reach Trust,May 2025 (Due 15 August 2025),656089.0,-648292.0,17.0,13.0,7.0,0,0,219875,7916,20000,800,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8795.0,8795,5277.0,0.0,,,2025-08-18T11:13:05.000Z
Cohort 2,EcoLabs,December 2025 (Due 15 February 2026),435152.0,126762.0,44.0,20.0,44.0,0,0,1800,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,79.0,79,79.0,0.0,,,2026-02-16T16:21:32.000Z
Cohort 2,Vambo AI,December 2025 (Due 15 February 2026),27000.0,-33536.0,4.0,3.0,3.0,0,0,22237,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-03-05T06:08:00.000Z
Cohort 2,Ubuntu Education,May 2025 (Due 15 August 2025),1737.0,-80889.0,3.0,2.0,1.0,0,0,0,1268,0,230,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-09-02T12:13:08.000Z
Cohort 2,EcoLabs,June 2025 (Due 15 August 2025),943566.83,259179.83,44.0,20.0,44.0,0,0,2940,0,84,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,70.0,70,70.0,0.0,,,2025-08-26T04:57:59.000Z
Cohort 2,EcoLabs,March 2025 (Due 15 May 2025),2093983.0,640292.0,44.0,20.0,44.0,0,0,2640,0,86,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,67.0,67,67.0,0.0,,,2025-05-20T20:50:14.000Z
Cohort 2,Mindjoy,October 2025 (Due 15 November 2025),2923268.0,1675828.0,11.0,4.0,8.0,0,0,42549,114,2384,211,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,65.0,51,0.0,0.0,,,2025-11-14T15:28:58.000Z
Cohort 2,Mindjoy,December 2024 (Due 15 Feb 2025),362389.0,-119921.0,7.0,2.0,4.0,0,0,15457,61,172,68,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,41.0,21,0.0,0.0,,,2025-02-24T14:04:20.000Z
Cohort 2,E-cubed,January 2026 (Due 15 February 2026),0.0,0.0,9.0,6.0,2.0,0,0,773754,874,838,194,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,22200.0,22200,18872.0,0.0,,,2026-02-19T12:06:34.000Z
Cohort 2,RoboSTEAM,September 2025 (Due 15 November 2025),127400.0,14811.39,4.0,4.0,3.0,0,0,32967,630,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,98.0,98,68.0,0.0,,,2025-11-17T15:58:15.000Z
Cohort 2,RoboSTEAM,June 2025 (Due 15 August 2025),134819.0,20.58,5.0,5.0,4.0,0,0,32967,630,40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,98.0,98,68.0,0.0,,,2025-09-02T13:29:17.000Z
Cohort 2,Ubuntu Education,November 2025 (Due 15 February 2026),4706.0,-102242.0,3.0,2.0,1.0,0,0,0,734,0,271,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-02-20T13:32:57.000Z
Cohort 2,Grow ECD,May 2025 (Due 15 August 2025),2176606.0,49346.0,42.0,35.0,13.0,0,0,105141,5568,16695,1851,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4322.0,4322,4322.0,0.0,,,2025-08-18T12:31:35.000Z
Cohort 2,RoboSTEAM,November 2025 (Due 15 February 2026),15176.25,-148618.0,4.0,4.0,3.0,0,0,32967,630,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,98.0,98,68.0,0.0,,,2026-02-19T12:13:54.000Z
Cohort 2,Mindjoy,November 2025 (Due 15 February 2026),583660.0,-1226165.0,11.0,4.0,8.0,0,0,43481,167,928,232,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,57.0,47,0.0,0.0,,,2026-02-16T10:55:12.000Z
Cohort 2,Book Village,November 2025 (Due 15 February 2026),116235.04,-301960.75,13.0,12.0,12.0,0,0,1599,42,204,26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,7,7.0,0.0,,,2026-02-14T04:38:33.000Z
Cohort 2,Book Village,January 2025 (Due 15 Feb 2025),110700.0,-73360.43,10.0,10.0,9.0,0,0,1147,42,0,29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,4.0,0.0,,,2025-02-25T12:29:06.000Z
Cohort 2,Fintr,January 2026 (Due 15 February 2026),88467.0,40728.38,4.0,1.0,3.0,0,0,370,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-04-02T10:43:06.000Z
Cohort 2,Fintr,July 2025 (Due 15 August 2025),113580.77,-144798.07,3.0,1.0,3.0,0,0,370,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-08-18T19:41:12.000Z
Cohort 2,SOCO_ED,February 2025 (Due 15 May 2025),153381.0,-191518.17,14.0,6.0,6.0,0,0,25873,0,295,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4529.0,4529,24.0,0.0,,,2025-05-20T09:07:27.000Z
Cohort 2,Ubuntu Education,November 2024 (Due 15 Feb 2025),268978.0,444578.67,3.0,2.0,1.0,0,0,0,2720,0,1037,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-03-10T12:58:17.000Z
Cohort 2,Fintr,October 2025 (Due 15 November 2025),175080.0,-117702.08,5.0,2.0,5.0,0,0,370,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,,,2025-11-17T17:24:08.000Z
Cohort 2,Mindjoy,June 2025 (Due 15 August 2025),802072.0,-382740.0,8.0,2.0,6.0,0,0,30223,55,843,172,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,56.0,34,0.0,0.0,,,2025-08-15T12:34:06.000Z
Cohort 2,Grow ECD,March 2025 (Due 15 May 2025),1996463.0,100866.0,41.0,34.0,12.0,0,0,82057,4675,9982,1131,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3572.0,3572,3572.0,0.0,,,2025-05-15T09:37:36.000Z
Cohort 2,Global Teachers Institute,November 2024 (Due 15 Feb 2025),1359041.0,281108.0,11.0,8.0,5.0,0,0,179,16,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,73.0,73,45.0,0.0,,,2025-02-24T14:09:53.000Z
Cohort 2,RoboSTEAM,January 2025 (Due 15 Feb 2025),25203.04,-39806.0,4.0,3.0,3.0,0,0,32927,910,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,135.0,135,98.0,0.0,,,2025-02-24T14:12:10.000Z
Cohort 2,Reach Trust,July 2025 (Due 15 August 2025),2284242.0,870836.0,17.0,13.0,7.0,0,0,238625,8591,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,9545.0,9545,5727.0,0.0,,,2025-08-18T11:25:59.000Z
Cohort 2,Ubuntu Education,January 2026 (Due 15 February 2026),292.0,-115752.0,3.0,2.0,1.0,0,0,0,827,0,354,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-02-20T14:01:35.000Z
Cohort 2,RoboSTEAM,November 2024 (Due 15 Feb 2025),496490.0,49203.87,4.0,3.0,2.0,0,0,32927,915,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,135.0,135,98.0,0.0,,,2025-02-24T14:12:47.000Z
Cohort 2,Fintr,May 2025 (Due 15 August 2025),379182.06,-6937.41,5.0,1.0,5.0,0,0,370,0,128,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-08-18T18:26:47.000Z
Cohort 2,Ubuntu Education,September 2025 (Due 15 November 2025),156368.0,72530.0,3.0,2.0,1.0,0,0,0,959,0,144,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-11-14T10:10:26.000Z
Cohort 2,E-cubed,November 2024 (Due 15 Feb 2025),0.0,0.0,11.0,7.0,4.0,0,0,772467,799,2224,84,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,21918.0,21918,18609.0,0.0,,,2026-02-19T12:00:09.000Z
Cohort 2,E-cubed,November 2025 (Due 15 February 2026),0.0,0.0,11.0,7.0,4.0,0,0,772467,799,2224,84,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,21918.0,21918,18609.0,0.0,,,2026-04-02T10:38:49.000Z
Cohort 2,EcoLabs,September 2025 (Due 15 November 2025),850662.0,374424.0,44.0,20.0,44.0,0,0,3120,0,20,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,74.0,74,74.0,0.0,,,2025-11-14T21:59:38.000Z
Cohort 2,Fintr,March 2025 (Due 15 May 2025),0.0,-292957.14,4.0,1.0,4.0,0,0,242,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,,,2025-05-15T14:35:46.000Z
Cohort 2,Grow ECD,July 2025 (Due 15 August 2025),2522921.0,400126.0,46.0,38.0,15.0,0,0,130264,6306,14248,1417,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4875.0,4875,4875.0,0.0,,,2025-08-18T12:36:21.000Z
Cohort 2,Ubuntu Education,July 2025 (Due 15 August 2025),1769.0,-36826.0,3.0,2.0,1.0,0,0,0,881,0,185,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-09-02T14:42:32.000Z
Cohort 2,E-cubed,October 2025 (Due 15 November 2025),0.0,0.0,12.0,7.0,5.0,0,0,770243,454,7786,1236,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,21618.0,21618,18325.0,0.0,,,2025-11-17T09:35:31.000Z
Cohort 2,Vambo AI,June 2025 (Due 15 August 2025),70748.0,9808.0,5.0,3.0,4.0,0,0,22775,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-08-20T13:09:02.000Z
Cohort 2,SOCO_ED,March 2025 (Due 15 May 2025),320381.0,-53731.17,14.0,6.0,8.0,0,0,26087,0,214,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4633.0,4633,42.0,0.0,,,2025-05-20T09:14:31.000Z
Cohort 2,SOCO_ED,May 2025 (Due 15 August 2025),317073.0,3603.73,16.0,8.0,8.0,0,0,26448,0,138,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4776.0,4776,11.0,0.0,,,2025-08-21T13:50:37.000Z
Cohort 2,SOCO_ED,November 2025 (Due 15 February 2026),192333.32,-277935.5,16.0,8.0,8.0,0,0,27239,0,20,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,11.0,11,2.0,0.0,,,2026-02-16T13:12:39.000Z
Cohort 2,Book Village,December 2024 (Due 15 Feb 2025),221400.0,-8227.05,11.0,11.0,10.0,0,0,1180,17,0,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,4.0,0.0,,,2025-02-25T12:29:20.000Z
Cohort 2,Global Teachers Institute,June 2025 (Due 15 August 2025),210543.0,-814779.0,12.0,9.0,6.0,0,0,168,16,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,79.0,79,48.0,0.0,,,2025-08-07T08:50:43.000Z
Cohort 2,Book Village,October 2025 (Due 15 November 2025),288715.04,30036.22,12.0,12.0,11.0,0,0,1595,43,200,17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,7,7.0,0.0,,,2025-11-17T11:13:53.000Z
Cohort 2,EcoLabs,April 2025 (Due 15 May 2025),532095.0,147707.0,44.0,20.0,44.0,0,0,2714,0,74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,69.0,69,69.0,0.0,,,2025-05-20T21:01:37.000Z
Cohort 2,E-cubed,June 2025 (Due 15 August 2025),0.0,0.0,9.0,7.0,4.0,0,0,417352,427,29790,2274,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,20067.0,20067,16804.0,0.0,,,2025-08-25T09:35:09.000Z
Cohort 2,Book Village,November 2024 (Due 15 Feb 2025),110773.0,-119641.65,11.0,11.0,10.0,0,0,1180,45,200,26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,4.0,0.0,,,2025-02-25T12:29:32.000Z
